mangaid,plateifu,p3d_age_lw,p3d_age_mw,p3d_mass,dl_ttype,gz_p_nobulge,gz_p_obvious,gz_p_dominant,gz_ttype
1-37034,8077-1901,4.1976926353510375,7.156773201837364,9.707209587097168,-2.26265287399292,0.2168723501930815,0.4966381418092909,0.0,4.40698911839806
1-37039,8077-1902,7.246549509772337,9.56044894810146,10.350852012634277,-2.3334107398986816,0.0,0.5277777777777778,0.1973684210526316,1.7779970760233914
1-36977,8077-3701,6.660112417029534,9.358283005288763,10.508769035339355,1.1,0.0,0.6190476190476191,0.11428571428571427,2.2670476190476188
1-37062,8077-3702,2.244605497594438,8.123341778252987,10.122607231140137,-0.7074847221374512,0.0,0.5338041759911306,0.4,0.0662645205001331
1-36942,8077-3703,7.496011531394887,9.698952971412773,10.387895584106445,-2.066408634185791,0.0,0.6261991521741012,0.0,3.20852792456479
1-37068,8077-3704,2.5065395085992854,7.02455233291563,10.245780944824219,-2.0151329040527344,0.0,1.0,0.0,2.36
1-37036,8077-6101,5.261509318890028,7.402803297044736,10.698036193847656,-2.494399070739746,0.0,1.0,0.0,2.36
1-36833,8077-6102,1.2261077375291707,7.29036210340279,9.963663101196289,-0.1853545904159546,1.0,0.0,0.0,8.8
1-109056,8077-6103,2.627941816339969,9.136265246656887,10.594612121582031,-0.29523587226867676,0.0,0.5331047357331643,0.0,3.419852249885717
1-36919,8077-6104,0.5609538284659946,5.796151449022984,10.729722023010254,5.059186935424805,0.0,0.4848484848484849,0.07317073170731707,2.916223207686622
1-36945,8077-9101,1.8348047636555171,6.413689417440186,10.411961555480957,3.067462205886841,0.02631578947368421,0.24866493278925905,0.012345679012345678,4.071810654550188
1-36923,8077-9102,0.5951399476969963,2.0238844906772817,9.382242202758789,5.060592174530029,0.5128205128205128,0.0,0.0,6.768461538461539
1-36832,8078-12701,1.9895972981486005,7.235609758328843,10.947197914123535,4.311306953430176,0.0,0.6486486486486487,0.19230769230769232,1.5460291060291056
1-202377,8078-12702,0.7178872057697402,6.914849223087677,9.913981437683105,3.6906471252441406,0.4230769230769231,0.028571428571428567,0.0,6.329373626373626
1-37211,8078-12703,2.293488257921805,8.802379839866695,10.814522743225098,4.0751118659973145,0.024390243902439025,0.4761904761904762,0.1875,2.0795049361207893
1-109073,8078-12704,1.0229744978186945,5.749930934453528,10.148505210876465,5.497689247131348,0.58,0.0,0.0,7.0485999999999995
1-36897,8078-12705,0.5312674237299134,1.6392111342521056,9.717862129211426,5.85703182220459,0.6976744186046512,0.06813690976401916,0.0,7.384631540417073
1-109112,8078-1901,4.961248411936509,7.108516634984087,10.267339706420898,-2.1662187576293945,0.0,0.7419354838709677,0.25,0.8508064516129026
1-109167,8078-1902,7.684326548056626,10.111932807342681,10.305709838867188,-2.443037509918213,0.0,0.5,0.5833333333333334,-1.3933333333333344
1-36899,8078-3701,0.6656676417105705,3.162097118801707,9.667326927185059,3.6298060417175293,0.35,0.20891849857239025,0.08333333333333333,4.91692167490734
1-37079,8078-3702,1.7379640113543278,8.054512094449025,9.737109184265137,2.7429819107055664,0.0,0.0,0.14285714285714285,3.4328571428571424
1-36880,8078-3703,0.611257731344511,7.849037402816948,9.644268989562988,2.337294578552246,0.0,0.1,0.25176889040269873,2.293176698425384
1-36892,8078-3704,0.43409394951915214,1.5070917295952408,9.539955139160156,2.3715763092041016,0.5,0.0,0.0,6.715
1-36877,8078-6101,8.966862979258005,11.060617485305205,11.220797538757324,-2.345473289489746,0.0,1.0,0.0,2.36
1-36890,8078-6102,6.5826731314430615,8.486583175258827,10.538949966430664,-2.4174723625183105,0.0,0.0,0.0,4.63
1-37213,8078-6103,0.9502785230076898,6.537799458770309,10.74689769744873,1.21626615524292,0.0,0.6111111111111112,0.0,3.2427777777777775
1-37084,8078-6104,0.6066523871800613,9.658061891052748,10.412825584411621,2.8525071144104004,0.0,0.6190476190476191,0.07142857142857142,2.6261904761904757
1-36905,8078-9101,0.4000758475794295,7.249334787696595,10.011797904968262,4.481707572937012,0.6470588235294118,0.047619047619047616,0.054054054054054064,6.7671670830494355
1-36878,8078-9102,1.4413441846104713,8.102551274744425,10.426027297973633,-0.03291773796081543,0.0,0.6153846153846154,0.14285714285714285,2.0359340659340655
1-37640,8080-12701,0.5211924312661801,2.3800493401421923,10.590696334838867,4.960326671600342,0.023809523809523808,0.15756840544547782,0.0,4.371605433924479
1-109244,8080-12702,2.8986601752159866,8.765672952105005,10.718453407287598,4.287932872772217,0.021739130434782608,0.33962264150943394,0.0,3.949708777686628
1-604022,8080-12703,1.2756736751608084,9.34934802087321,10.947491645812988,4.554205417633057,0.0,0.6666666666666666,0.06382978723404255,2.58177304964539
1-38067,8080-12704,0.3539847296057173,3.3293749610290693,9.67017936706543,5.525649070739746,0.72,0.08333333333333333,0.0,7.443233333333333
1-37695,8080-12705,0.7889282473049419,5.582418060777723,10.108363151550293,4.2489824295043945,0.024390243902439025,0.4020761451177888,0.038461538461538464,3.4966867753480977
1-37922,8080-1901,6.75769674079649,8.719425304821781,9.956117630004883,-2.3098597526550293,0.0,0.16666666666666666,0.16666666666666666,2.8550000000000004
1-109250,8080-1902,0.21638112938952073,4.4722104498472,9.735543251037598,3.823291778564453,0.07639530281039715,0.0,0.0,4.948568412719356
1-37744,8080-3701,0.4770470456748582,2.4779065884746387,9.537729263305664,3.6156845092773438,0.7179589019083692,0.06666666666666668,0.0,7.472555287624566
1-38062,8080-3702,1.534451408797733,4.17111011929629,10.12911319732666,-2.3331422805786133,0.4142534391494089,0.5925925925925926,0.0,5.01225165606785
1-37974,8080-3703,0.2589492655222202,7.870145152412562,10.220465660095215,-0.5139569044113159,0.15384615384615385,0.20891849857239025,0.0,4.797293469779135
1-38041,8080-3704,2.241418721128699,7.148605715024035,10.157658576965332,2.7636406421661377,0.0,0.0,0.0,4.63
1-37908,8080-6101,0.4717964753497748,5.501309995341621,10.092996597290039,4.109773635864258,0.1153846153846154,0.13400362464302187,0.0,4.806965618214186
1-603996,8080-6102,7.52750079829094,9.339478118893705,10.955771446228027,-2.7273740768432617,0.0,0.7368421052631579,0.25,0.8623684210526315
1-109284,8080-6103,1.5652643987557022,7.724676936863074,10.973067283630371,0.5211126804351807,0.04838709677419355,0.42105263157894735,0.22916666666666666,1.9555680531975104
1-38029,8080-6104,1.5504893523026304,5.7140205157335915,10.732234954833984,0.9,0.0,0.460963172039748,0.027777777777777776,3.3508358216919945
1-37769,8080-9101,0.449211185220722,7.175672637866444,10.492658615112305,3.683685779571533,0.19047619047619047,0.0,0.11428571428571427,4.466571428571429
1-38075,8080-9102,6.458377754904822,9.975129288549944,10.688592910766602,2.5397543907165527,0.0,0.4545454545454545,0.0,3.598181818181818
1-37671,8081-12701,0.5022159958109975,4.9159070266156695,11.109552383422852,-2.329744338989258,0.0,1.0,0.0,2.36
1-37730,8081-12702,0.43001244599786737,6.7712735142610665,9.781990051269531,5.356831073760986,0.1153846153846154,0.6666666666666666,0.0,3.597820512820513
1-38398,8081-12703,3.2612339744267302,7.784941953798377,10.339106559753418,4.5037922859191895,0.13043478260869565,0.06976744186046513,0.0,5.015540950455005
1-38138,8081-12704,0.6203569323138786,6.288578884594989,9.84291934967041,6.028298377990723,0.4761904761904762,0.02631578947368421,0.0,6.555977443609023
1-38000,8081-12705,0.2118036580047286,7.008759151404725,9.921587944030762,10.0,1.0,0.0,0.0,8.8
1-37931,8081-1901,0.7071586671571182,8.297080148706446,10.081412315368652,-1.9817851781845093,0.15384615384615385,0.375,0.11904761904761905,3.4226694139194134
1-37923,8081-1902,1.0369994870472792,7.003082302479856,9.809091567993164,-1.7764500379562378,0.0,0.4090909090909091,0.3289151960814087,0.9450542932014314
1-37679,8081-3701,7.565133644622636,10.679856241048405,11.254401206970215,-2.4729485511779785,0.0,0.625,0.4653465346534654,-0.6883539603960411
1-38166,8081-3702,1.197660853911982,3.4491728442596754,9.367478370666504,0.6759443283081055,0.325,0.0,0.0,5.98525
1-109356,8081-3703,0.865757075383465,8.385236571888766,9.976567268371582,3.42579984664917,0.5384615384615384,0.0,0.0,6.875384615384615
1-38014,8081-3704,0.35191149153885215,5.778968897002477,10.557830810546875,4.319404602050781,0.11428571428571427,0.3333333333333333,0.0,4.349904761904762
1-38011,8081-6101,0.6761481831171516,5.321384345672011,10.111590385437012,2.145247459411621,0.4230769230769231,0.0,0.11131703703852944,5.461393998847893
1-38033,8081-6102,4.819791163595711,8.589626225069491,10.791125297546387,1.9466493129730225,0.0,0.5555555555555556,0.2409624606648767,1.3496234685172217
1-37936,8081-6103,0.817326306368465,5.814329828823668,9.99484920501709,3.1825075149536133,0.2813705052019557,0.0,0.0,5.803315006692156
1-38136,8081-6104,9.339396084406374,10.70469737640778,10.85750961303711,-2.181184768676758,0.0,0.5276669107054295,0.0,3.4321961126986746
1-37727,8081-9101,2.0111783460745936,7.965720979554539,10.60424518585205,1.2942852973937988,0.242068791280182,0.4571428571428571,0.0,4.601712573924074
1-38160,8081-9102,2.5458022222823717,8.579540926945626,10.662836074829102,4.298619270324707,,,,
1-604017,8082-12701,1.1949051978466547,6.60102761161575,10.480162620544434,3.4635133743286133,0.0,0.5581395348837209,0.0,3.3630232558139532
1-38101,8082-12702,4.79319350165321,9.138974082068454,11.100881576538086,4.697500228881836,0.0,0.5428571428571428,0.11428571428571427,2.44
1-38042,8082-12703,1.4223971019072228,8.922492327311971,10.447214126586914,3.223196029663086,0.16939002437295209,0.19230769230769232,0.05263157894736842,4.458765308517801
1-109308,8082-12704,3.347195595002692,11.850356685300753,11.415604591369629,1.9034496545791626,0.0,0.3507085791905285,0.0,3.8338915252375
1-38008,8082-12705,7.606979300633876,9.74384643117658,11.301218032836914,-1.3745793104171753,0.3076923076923077,0.4222222222222222,0.1875,3.3833824786324795
1-38103,8082-1901,2.999210254041433,5.464683836728879,10.05044174194336,-2.534426212310791,0.0,0.4230198094314599,0.0,3.669745032590586
1-604037,8082-1902,2.722967019985027,5.21935738016013,9.976320266723633,-2.155344009399414,0.0,1.0,0.0,2.36
1-37996,8082-3701,0.45877035269306077,2.0666484620197862,9.151534080505371,0.6150630712509155,0.0,0.16666666666666666,0.0,4.251666666666667
1-37973,8082-3702,0.9550167447318304,7.532527523396916,9.353033065795898,3.5762577056884766,0.967741935483871,0.0,0.06875337407301581,8.089330596235868
1-37998,8082-3703,5.156586287920563,7.8807462620543145,10.025278091430664,-1.581853985786438,0.42857142857142855,0.4888888888888889,0.21428571428571427,3.511650793650793
1-38374,8082-3704,1.6430635949302261,3.542600081584446,10.011215209960938,-1.5680278539657593,0.0,0.20891849857239025,0.18181818181818185,2.6321186446043097
1-38012,8082-6101,0.8571725907733071,2.107977109188225,9.189698219299316,10.0,0.5721009841677365,0.20341497852177134,0.0,6.55390910273504
1-38167,8082-6102,6.069588608715638,8.412440188163801,10.705181121826172,-2.192500591278076,0.0,0.6111111111111112,0.325,0.5192777777777771
1-38155,8082-6103,0.5302243252848128,8.955587429344666,10.306312561035156,4.43690299987793,0.1282051282051282,0.19365302219747768,0.0,4.72502302422711
1-38217,8082-6104,7.160262932156472,9.911372631199692,10.991593360900879,-2.455324649810791,0.0,0.4749655631861088,0.0,3.551828171567533
1-37965,8082-9101,0.8332886005276146,8.249680877337122,9.628856658935547,10.0,,,,
1-109394,8082-9102,1.1585945070264645,6.722574584691353,10.741320610046387,4.926267623901367,0.0,0.4,0.0,3.722
1-38380,8083-12701,1.4888717325064325,5.3015912691335405,9.88239574432373,2.5286478996276855,1.0,0.0,0.0,8.8
1-583411,8083-12702,0.6187583495775865,11.054741304839848,11.223793029785156,5.137470722198486,0.07692307692307693,0.4444444444444444,0.2857142857142857,1.547594627594627
1-38168,8083-12703,0.8906010224643872,8.670965059966244,10.456758499145508,4.204230308532715,0.0,0.3333333333333333,0.125,2.8258333333333328
1-604053,8083-12704,0.4247270605073764,2.0709415014974812,10.436691284179688,5.0301384925842285,0.04166666666666666,0.3478260869565217,0.02127659574468085,3.83588691026827
1-604039,8083-12705,0.3496284445779005,3.7985135994709163,10.402183532714844,5.442287921905518,0.08333333333333333,0.045454545454545456,0.0,4.8743181818181816
1-38157,8083-1901,3.5799728897703127,6.066910209876528,9.766898155212402,0.6223898530006409,0.012025518418266731,0.2564102564102564,0.03125,3.83622012975289
1-38347,8083-1902,7.752171471222039,9.320567748340414,10.599401473999023,-2.592536449432373,0.0,0.6744186046511628,0.2857142857142857,0.7047840531561458
1-38189,8083-3701,2.9053577419173298,4.37679490887057,9.759438514709473,-1.283420443534851,0.0,0.4966381418092909,0.1973684210526316,1.8486840496718566
1-38173,8083-3702,1.3633199134602558,9.179824072647206,9.934795379638672,-1.9736250638961792,0.4552904615503637,0.09523809523809523,0.057142857142857134,5.833513605617397
1-38214,8083-3703,0.5823018405578975,4.643284502490935,9.85631275177002,0.19974011182785034,1.0,0.0,0.0,8.8
1-38352,8083-3704,3.6628643800779663,7.110311978002839,9.895496368408203,0.35476499795913696,0.18181818181818185,0.0,0.28125,3.0313068181818186
1-37980,8083-6101,1.6255289947368818,3.601807201182621,10.303062438964844,4.642899036407471,0.20930232558139536,0.0,0.0,5.502790697674419
1-37995,8083-6102,5.81823808287317,8.772104370724671,10.824807167053223,2.36287260055542,0.0,0.75,0.08333333333333333,2.2291666666666665
1-38428,8083-6103,8.77449328397889,10.61800531095828,10.65123176574707,-2.431032657623291,0.0,0.4340690435766837,0.0,3.644663271080928
1-38319,8083-6104,5.982269295516909,8.817760045784437,9.78936767578125,-2.3808131217956543,0.0,0.04166666666666666,0.2307692307692308,2.601570512820512
1-38017,8083-9101,2.1132839156043146,10.39717422172372,11.136446952819824,2.6715121269226074,0.0,0.5925925925925926,0.21428571428571427,1.4891005291005288
1-38030,8084-12701,0.4782501061280511,9.787786989418484,10.14542007446289,5.734813690185547,0.11627906976744184,0.0,0.0,5.114883720930233
1-604048,8084-12702,1.9628181187235727,6.9261100447988815,10.919142723083496,1.2,0.0,0.6470588235294118,0.07317073170731707,2.548005738880918
1-109378,8084-12703,1.2285036455791198,6.481436298613241,10.870706558227539,3.666731834411621,0.09090909090909093,0.4848484848484849,0.028571428571428567,3.669056277056277
1-38392,8084-12704,1.2946918218850116,8.212248632928468,10.044645309448242,3.3637619018554688,0.4545454545454545,0.18604651162790695,0.0,6.103128964059197
1-38381,8084-12705,1.5621431096733993,7.105332967837838,10.453734397888184,4.244160175323486,0.0,0.7065440672992273,0.0,3.026144967230754
1-38373,8084-1901,3.6285842026952735,6.294091166960924,9.741247177124023,-2.121849536895752,0.0,0.37894736842105264,0.02978583981175349,3.520184136061716
1-38618,8084-1902,1.9470590363753004,4.690445603649704,9.646891593933105,-2.471219539642334,0.0,0.27147568203306965,0.0,4.013750201784932
1-202131,8084-3701,0.45064675722326786,3.923948484522815,9.684407234191895,4.429248809814453,0.0,0.0,0.0,4.63
1-604052,8084-3702,0.9174826218657779,10.244086839512253,10.228914260864258,1.2474474906921387,0.3333333333333333,0.44,0.0,5.021199999999999
1-38463,8084-3703,7.296480116503095,9.407382021558982,10.207427978515625,-2.236873149871826,0.0,0.5116279069767442,0.0,3.4686046511627904
1-38334,8084-3704,0.8705994375846422,3.97367751884114,9.633021354675293,4.183818340301514,1.0,0.0,0.0,8.8
1-38299,8084-6101,1.5354120245000153,5.361957744392133,10.080246925354004,3.475152015686035,0.21052631578947367,0.1282051282051282,0.05263157894736842,4.775816464237517
1-38377,8084-6102,0.3403652615354353,3.053959555382275,9.832840919494629,4.050971984863281,0.2291185206043247,0.15384615384615385,0.0,5.236193461689265
1-38007,8084-6103,2.953032655258664,7.291995206811189,10.512511253356934,2.3500804901123047,0.0,0.24866493278925905,0.0,4.065530602568382
1-38354,8084-6104,6.22276584709445,8.273682675367938,10.65328598022461,3.197429656982422,0.006742895493784344,0.4883720930232558,0.06666666666666668,2.990846556379623
1-38210,8084-9101,0.8275972199701019,7.077536631753659,10.006434440612793,3.0662100315093994,1.0,0.0,0.0,8.8
1-38272,8084-9102,1.0279916652613157,7.770885408014844,10.137039184570312,4.291528224945068,0.1153114758936788,0.1568627450980392,0.06036518179294571,4.248910199679206
1-38368,8085-12701,0.38787663456696564,7.551871974459988,10.433597564697266,6.3907294273376465,0.2352547557594876,0.1,0.0,5.384012331517063
1-604062,8085-12702,0.4676787359608428,9.32701714233877,9.843864440917969,4.795611381530762,0.5238095238095238,0.10465116279069768,0.0,6.57672757475083
1-38486,8085-12703,6.59720196040151,8.63463553611039,10.984884262084961,-2.466761589050293,0.0,0.2272727272727273,0.0,4.114090909090909
1-604085,8085-12704,1.4268268115882907,6.345285006110782,10.54632568359375,3.720942974090576,0.0,0.4087422759731673,0.06493506493506493,3.1579991893850656
1-38514,8085-12705,0.5275009934220373,4.804774942121436,9.802102088928223,3.019869327545166,0.32608695652173914,0.0,0.0,5.989782608695652
1-38298,8085-1901,3.66473091117647,6.153721540419658,9.866145133972168,-0.5605534315109253,0.0,0.5116279069767442,0.0,3.4686046511627904
1-38567,8085-1902,8.238004580815609,9.488585204857477,10.471099853515625,-2.579470634460449,0.0,1.0,0.0,2.36
1-38379,8085-3701,1.4159151093896818,6.229560896726743,9.927876472473145,0.8467816114425659,0.0,0.0,0.0,4.63
1-109419,8085-3702,6.142448475890678,8.212032234855535,11.15593433380127,-2.515994071960449,0.0,0.675,0.0,3.0977499999999996
1-38310,8085-3703,5.807260778661294,7.321678790070911,9.823123931884766,-1.6105655431747437,0.0,0.3269230769230769,0.0,3.8878846153846154
1-38348,8085-3704,1.1128418480498459,7.945979459272726,10.72336483001709,2.5,0.0,0.4444444444444444,0.2023809523809524,1.9251587301587296
1-109392,8085-6101,7.913712699693792,9.66969103244783,11.068792343139648,-2.2886219024658203,0.2,0.6,0.25,2.007
