mangaid,dl_ttype,ff_age_lw,ff_age_mw,ff_mass,gz_p_dominant,gz_p_nobulge,gz_p_obvious,gz_ttype,p3d_age_lw,p3d_age_mw,p3d_mass,plateifu,z
1-575733,-2.111462116241455,7.912841682878407,13.416951108475109,11.075813293457033,0.2,1.0,0.03333333333333333,7.048333333333334,5.828711339711775,7.783283907566272,11.215965270996094,8319-9102,0.09023
1-575737,-1.9525943994522093,6.793361339480497,9.498771727058381,11.037155151367188,0.0,0.0,0.4045062344450748,3.71177084780968,7.6675382727428065,9.739739136283287,11.203391075134276,8331-9102,0.0617717
1-575738,-2.223057270050049,,,11.12239933013916,0.0,0.0,1.0,2.36,7.6348931456821765,10.110867025542053,11.099740028381348,8331-3701,0.0619815
1-575771,4.6926536560058585,,,10.348501205444336,,,,,,,9.708935737609863,8332-1902,0.00814191
1-575778,-1.7980862855911257,3.994661713844701,6.047041607361322,10.507954597473145,0.43478260869565216,0.0,0.55,-0.26197826086956555,2.6412770928078517,5.908973353784805,10.70042896270752,8332-3701,0.0637241
1-575796,5.773387908935548,1.1493164924804795,3.2399582392633564,9.332926750183104,0.043478260869565216,0.55,0.07317073170731707,6.3930546129374335,0.27731485674363626,6.942128573805996,10.236739158630373,8341-12705,0.025129
1-575826,-2.250491142272949,7.16652158889263,10.711542928786374,10.827876091003418,0.0,0.0,0.6666666666666666,3.1166666666666667,7.649644327670822,9.520685361717858,10.966751098632812,8263-9102,0.0482156
1-575838,0.5,5.3940111276877705,7.912841682878407,10.580615997314453,0.2272727272727273,0.05303030303030303,0.6,1.5845909090909083,2.2134946076618816,6.4310501830054045,10.785270690917967,8261-3701,0.0409084
1-575845,-2.552119255065918,6.280266071331915,10.618250134411603,11.126653671264648,0.0,0.0,0.575,3.32475,7.187547606658938,9.179360447480557,11.162299156188963,8261-3702,0.101657
1-575847,3.9272961616516113,,,10.312047958374023,0.07692307692307693,0.09523809523809523,0.2798631740030606,3.747238067540525,0.9415566077382884,6.5487050977282,10.616263389587402,8261-12705,0.0257328
1-575898,-2.2660131454467773,10.385026497658114,12.17976420797106,10.60171890258789,0.0,0.0,0.5454545454545454,3.3918181818181816,8.197114530485878,10.06817297620394,10.808148384094238,8466-3701,0.0681317
1-576106,-2.3459548950195312,,,11.0413179397583,,,,,6.117075574934852,9.02706103933216,11.127426147460938,8990-12702,0.0316278
1-576146,-2.439408302307129,,,11.123946189880373,0.08333333333333333,0.0,0.3207547169811321,3.2035534591194965,5.322062137071116,7.074863967932759,10.793106079101562,8946-12705,0.128965
1-576162,1.4339011907577517,5.159943362288533,8.377214524358845,10.128189086914062,0.0,0.0,0.3824350475170016,3.7618724421364065,0.5494392269980508,7.847072764241683,10.779192924499512,8991-6104,0.0553159
1-576172,-2.235264778137207,9.266391826589755,13.10626925714617,11.021763801574707,0.6153846153846154,0.0,0.5070245520030922,-1.677868809970097,6.5147692860507735,9.272329049420216,11.141146659851074,8989-6103,0.128867
1-576181,4.788834095001222,2.944317657426156,4.2947525536751225,10.306272506713867,0.04,0.0,0.36585365853658536,3.464312195121951,1.1076026921762352,6.768077401625044,10.545316696166992,8992-12704,0.025594
1-576182,3.2137055397033687,5.254076792949227,7.4463913652102205,10.505548477172852,0.16531658125309967,0.0,0.5476190476190477,2.0015518110037864,5.985436044939146,8.111309927147381,10.61549472808838,8997-6104,0.0337257
1-576188,-2.36653470993042,6.50483427714944,11.662944896213777,11.016544342041016,0.0,0.0,0.0,4.63,5.042803025231142,8.213943948464776,11.031744003295898,8947-3704,0.128062
1-576224,5.146778583526611,3.2016964440690954,5.813816746246798,9.874265670776367,0.0,0.07317073170731707,0.06994311293481302,4.776351084857486,0.7876749714773227,7.5942946282064865,10.313641548156738,8999-12703,0.0243706
1-576235,-2.351629734039306,6.979941853356966,11.504507321708289,11.225069046020508,0.0,0.018867924528301886,0.09124203821656053,4.501559818531425,,,,8999-3702,0.140443
1-576269,-1.4556704759597778,9.195313526385847,10.50140449250925,11.140089988708496,0.2558139534883721,0.0,0.5581395348837209,1.2193023255813946,4.03811128814283,5.802429683352983,11.260037422180176,8481-6104,0.106607
1-576294,-2.650020122528076,9.731995875871137,13.230370848429253,11.155739784240724,0.0,0.0,0.2272727272727273,4.114090909090908,6.832647322290097,8.27929858959393,11.188294410705566,8592-9102,0.0861468
1-576333,-1.9220706224441528,,,11.185392379760742,1.0,0.0,0.03333333333333333,-3.825666666666668,4.1792424320798,8.958537773235276,11.121617317199707,8592-12705,0.131503
1-576412,-2.2447385787963867,6.793361339480497,8.379291192019815,10.876558303833008,0.0,0.0,0.6470588235294118,3.1611764705882357,5.644110361967196,8.01947973836596,11.03988265991211,9033-12704,0.0987307
1-576431,-2.5452356338500977,,,10.96209716796875,0.0,0.0,0.2432432432432433,4.077837837837838,7.484991029276874,9.557384323373004,11.023000717163086,8551-3702,0.0754431
1-576436,5.230381488800049,,,10.570564270019533,0.0,0.0,0.3898305084745763,3.745084745762712,1.2273199298172104,6.768835412763277,10.930842399597168,9033-12705,0.0361875
1-576439,-2.4596004486083984,8.239356916928411,8.892387083706419,10.729297637939453,0.0,0.0,0.25,4.0625,7.725236727688405,8.911233435375713,10.95934772491455,9033-12702,0.0737826
1-576467,-0.788718581199646,5.347366327006679,8.332646986900366,10.621493339538574,0.38461538461538464,0.0,0.4473684210526316,0.39139676113360267,3.865230245673753,8.871617629077733,11.00951099395752,8309-6101,0.069673
1-576470,-2.319993019104004,8.565871666517106,10.291735200925624,11.083839416503906,1.0,0.0,0.0,-3.7500000000000013,5.2461075372107775,7.414581955456854,11.21915054321289,9864-12702,0.0739611
1-576537,2.9967467784881587,6.046322105355973,8.285475494683059,10.3369722366333,0.0,0.0,0.4871794871794872,3.524102564102564,3.95346763279557,7.577936013060612,10.637179374694824,8465-12704,0.0558079
1-576558,-0.9194191694259644,8.029420195112769,10.780875904003928,10.829747200012207,0.21624098002612346,0.07142857142857142,0.54,1.889957730238228,6.478419670265873,9.015709792239928,11.07720947265625,8309-12703,0.0955556
1-582516,-2.1895895004272456,9.288137756546822,12.389358244204354,10.681814193725586,0.0,0.0,0.6458333333333334,3.163958333333333,6.1522893230475795,9.467169023350877,10.952886581420898,8153-6103,0.0471837
1-583411,5.137470722198486,,,10.47387409210205,0.2857142857142857,0.07692307692307693,0.4444444444444444,1.5475946275946268,0.6187583495775865,11.054741304839848,11.223793029785156,8083-12702,0.0209779
1-583556,5.568356990814209,6.373556607224749,10.338382034828316,9.429464340209961,0.41025641025641024,0.0,0.375,0.3408012820512813,2.907815050602561,7.85477903283782,10.16762924194336,8727-3703,0.0231694
1-583694,-2.387035369873047,6.415964374684847,7.632971632221983,10.35693359375,0.9,0.0,0.2,-3.3660000000000005,5.935463875730351,7.914703299162308,10.589398384094238,8158-3701,0.0267252
1-584473,5.85491943359375,,,9.23247528076172,0.0,0.0,0.4615384615384616,3.582307692307692,0.4395190613027682,7.99821735706423,9.8154296875,8131-12701,0.0171286
1-584598,4.296110153198241,7.352509382935233,8.05264190774583,9.504986763000488,0.0,0.2058823529411765,0.2352941176470588,4.954411764705882,0.1891518729919137,5.113466779693559,10.276145935058594,8566-3704,0.0415988
1-584618,-2.436069965362549,8.286002006374693,8.93903192328091,10.890539169311523,0.0,0.0,1.0,2.36,7.299861638762345,9.143450436058016,10.918730735778807,8726-9102,0.0450546
1-584619,10.0,2.171001317984566,5.059762280257393,9.106017112731934,0.0,1.0,0.0,8.8,0.2833734773346927,5.787553796399621,9.89405918121338,8145-6101,0.0239233
1-584634,-2.5229315757751465,8.005995143151122,10.315033665195664,9.123714447021484,0.0,0.0,1.0,2.36,1.3319586356763893,1.3607327893557393,10.342716217041016,8937-9101,0.0271522
1-584637,-2.442474842071533,8.379291192019815,11.154449927255762,10.307168960571287,0.5542843140041332,0.0,0.4827586206896552,-1.110764620320154,6.349313127642798,8.391573132306421,10.50180435180664,8717-3701,0.0284197
1-584650,3.894663810729981,4.601046669427929,8.845741618225393,9.630651473999023,0.0,0.2,0.2,5.010000000000002,0.4338528483063571,0.9831472319343768,7.074574947357178,8977-6102,0.0282062
1-584664,5.187027454376222,3.808081537074128,7.026586842709455,9.203120231628418,0.0,0.0,0.14285714285714285,4.305714285714286,0.5645287914194266,3.514303861347853,9.626469612121582,9181-3703,0.0195572
1-584687,5.254526615142822,,,8.865856170654297,1.0,0.0,0.0,-3.7500000000000013,0.5347013333699447,2.2423639381964464,9.01194953918457,8717-12705,0.0138863
1-584693,10.0,,,8.686746597290039,0.0,0.9189189189189192,0.0,8.461891891891893,0.7068497152835191,9.309562903961677,9.748644828796387,8719-9101,0.0177623
1-584741,-2.1873741149902344,7.048944430231218,9.685238720661156,10.835183143615724,0.4736842105263158,0.0,0.2857142857142857,0.011954887218044608,7.488048826617023,9.3635041627252,10.872919082641602,9183-6103,0.041352
1-584746,4.956634521484375,3.0617615258552684,8.237243706666138,9.85665798187256,0.0,0.125,0.03225806451612903,5.078024193548386,1.0555191335372451,6.432730926272432,10.2514009475708,8149-9102,0.0217485
1-584801,-1.309642672538757,5.767171201943111,8.659161908238692,10.258814811706543,0.3333333333333333,0.13043478260869565,0.5952380952380952,1.029389233954451,1.7723693445658193,2.2661193726202398,10.228988647460938,8940-6104,0.0256511
1-584931,5.329041004180908,,,9.690321922302246,0.05660377358490566,0.0975609756097561,0.3090909090909091,3.86085328201481,0.7525302661026352,5.531594086180661,10.229742050170898,9510-12701,0.0237064
1-584936,0.4668319821357727,4.5544012665726665,5.043688988903497,9.328786849975586,,,,,0.815388449986023,5.577920995316774,9.70658016204834,8939-3703,0.0198304
1-585171,4.093138694763184,,,10.052042961120604,0.0,0.0,0.0,4.63,2.2792146352009106,7.976696052551337,10.52605438232422,9502-12705,0.0289067
1-585188,2.762914657592773,2.5486664503892307,2.595311479480161,10.106303215026855,0.0011302999237704702,0.02127659574468085,0.3,4.028251490894122,2.182469834988084,5.873539822430653,10.461258888244627,9502-12704,0.0295472
1-585206,4.952028751373291,3.5944733949070287,4.554162496955652,10.205580711364746,0.038461538461538464,0.0,0.3958333333333333,3.409150641025641,2.6971455802804685,7.2123700776314426,10.494117736816406,9507-12705,0.0281762
1-585207,-2.18912935256958,7.493036865858373,9.638706209151318,10.089591026306152,0.1206896551724138,0.0,0.41025641025641024,2.687338638373121,2.3119548024827257,1.8579515543603264,10.02972412109375,9501-3701,0.0282529
1-585210,-2.316564083099365,9.265546142266613,11.970955453358634,10.483416557312012,0.375,0.0,0.59375,0.13968749999999994,7.211910797193428,8.980696355964557,10.544635772705078,9502-6104,0.0285765
1-585433,2.1743884086608887,3.9712710003663068,6.373385161022153,9.998783111572266,0.3,0.0,0.6261991521741012,0.69452792456479,2.6207958319657254,8.511180772188835,10.349275588989258,8247-3701,0.0249506
1-585513,4.5973544120788565,2.4319421927542275,4.22762876960061,10.740392684936523,0.1,0.047619047619047616,0.4473684210526316,2.9750451127819546,0.9626724564221404,4.027174941788221,11.082357406616213,8250-12704,0.0397859
1-585546,5.49266242980957,,,9.239347457885742,0.011764705882352941,0.5172413793103449,0.0975609756097561,6.466844901795874,0.5126959042457454,4.415835184520537,9.572766304016113,9512-12704,0.0180392
1-585593,-2.1579961776733403,7.353101744641613,9.522065299150064,10.444845199584961,0.6,0.0,0.400411521715569,-1.3069341542943422,6.6568372115918315,8.87631387202725,10.56386947631836,8439-3702,0.0265918
1-585632,0.6379094123840332,4.531018954772804,7.409831227369653,10.45276165008545,0.2419354838709677,0.0,0.5925925925925926,1.257395459976105,2.835664449796861,7.101417765144374,10.837728500366213,8439-6104,0.0378229
1-585641,4.026105880737306,2.7818915749665383,4.6943366884480096,10.182354927062988,0.2,0.0,0.5650455744348388,1.6713465460329155,0.6729457295884977,9.324600656290148,10.754769325256348,8252-6103,0.0259413
1-585731,4.630735874176025,,,9.638200759887695,,,,,0.5109908506180366,8.103547717361286,9.422521591186523,8150-6103,0.00493009
1-585744,3.93681001663208,2.478589222466604,6.2516823659550145,9.520663261413574,0.07692307692307693,0.15384615384615385,0.2222222222222222,4.122478632478631,0.3186129865492564,8.513573407987728,10.33741855621338,8458-3702,0.0248702
1-585758,7.0,,,8.866085052490234,,,,,,,8.769252777099611,8150-3702,0.00465323
1-585869,-1.952483296394348,8.286002006374693,10.47831781667849,10.329339027404783,0.0,0.0,1.0,2.36,7.750605502422682,9.275322637509824,10.496882438659668,8456-3701,0.0261648
1-586585,-2.5793046951293945,8.752451868654967,11.504507321708289,10.39447784423828,0.4,0.0,0.65,-0.19750000000000068,9.377928853338837,10.4984647279371,10.703872680664062,8454-12705,0.0234362
1-586863,4.741097927093506,4.343935470539382,7.5863264331339435,10.24620532989502,0.03225806451612903,0.07142857142857142,0.2702702702702703,4.044021048698467,0.7248602553799781,6.634625970788982,10.69723892211914,8452-9102,0.0398743
1-587908,4.131857395172118,5.300721839723057,8.006131393146347,10.343156814575195,0.21739130434782608,0.043478260869565216,0.5853658536585366,1.6607847295864262,2.098421553363492,9.393345184463897,10.923158645629883,8258-9101,0.0367555
1-587930,-2.504583835601806,7.166370121085647,9.405481693788364,9.96589469909668,0.3333333333333333,0.0,0.5652173913043478,0.5536231884057972,7.87936194694,10.235744534936412,10.173616409301758,8948-1901,0.0223822
1-587938,,4.927561792600859,6.326911318488596,10.64150619506836,0.0,0.0,1.0,2.36,6.535330613889543,8.648507111223946,10.87164306640625,8451-12702,0.0307913
1-588013,4.604109764099121,7.866196085314143,10.75818766260981,8.879918098449707,0.0,0.0,0.0,4.63,0.7482279512299067,2.542383214674619,8.044533729553223,8993-6104,0.0212047
1-588617,5.648169994354247,4.46111162252379,6.000396423997784,9.66069221496582,0.0,0.3063314889624935,0.1111111111111111,5.655180086751376,0.2671821274167768,4.291879443181891,10.29835319519043,8945-12701,0.0327303
1-588894,-1.1515,6.840006955537244,8.774999084935171,10.705010414123537,0.6,0.0,0.4411764705882353,-1.399470588235295,4.557630260484882,6.618285047245929,10.754385948181152,8338-1902,0.0354279
1-589092,4.143211364746094,5.020851214105307,6.70007135937406,9.836444854736328,0.1515734540913843,0.0,0.4879792299025239,2.2521016028354697,,,10.01484489440918,8990-6103,0.0228992
1-589908,5.216930866241455,3.481566462132333,7.353101744641613,10.221046447753906,0.08823529411764706,0.25,0.2,4.4790882352941175,0.683678965974472,8.366751632801831,10.6581392288208,8262-9102,0.0245271
1-590053,4.704497337341309,5.658330212361938,9.57226533867352,9.919363021850586,0.0,0.16666666666666666,0.15873015873015872,4.96468253968254,0.414503270667201,7.142972447262423,10.387747764587402,8263-12703,0.0234229
1-590159,2.9505231380462646,4.134596604287245,7.679616943563506,9.954140663146973,0.5714285714285714,0.0,0.41025641025641024,-1.0898534798534802,1.4685902302990563,8.523749616224942,10.43012237548828,8464-3702,0.0228925
1-591006,-2.5011630058288574,,,11.160666465759276,,,,,6.935332929565273,8.445423591493258,10.971323013305664,8950-6102,0.0279027
1-591068,-1.56132709980011,8.286002006374693,10.524960930215569,9.436264038085938,0.0,0.0,0.42857142857142855,3.6571428571428566,5.655462266906063,8.262625566981423,9.712939262390137,8931-1902,0.0187168
1-591183,-1.6557878255844116,9.592061558808131,12.903857594316927,10.071439743041992,0.0,0.0,0.6,3.2680000000000002,7.790448516343773,9.468437244025306,10.285816192626953,8931-6103,0.022767
1-591248,-1.84595000743866,4.181241259687321,4.04130646173504,9.037522315979004,0.0851063829787234,0.1,0.4,3.4258085106382965,1.6970787514893015,3.871720307854792,9.45423984527588,8949-6101,0.0219155
1-591255,-2.2648963928222656,7.539681713145683,10.524960930215569,9.907793045043944,0.0,0.0,0.4966381418092909,3.5026314180929097,7.372936530163312,9.637617555223233,10.206424713134766,9863-1901,0.0250332
1-591260,2.8752243518829346,6.90993501094762,10.035163400177547,9.582859992980957,0.09090909090909093,0.18181818181818185,0.5116279069767442,3.464968287526427,4.964844895285658,7.181710174908793,9.896252632141113,9863-12704,0.0154703
1-591279,-0.25202584266662603,3.3416315587616774,5.300721839723057,8.70482349395752,0.06918081243569871,0.325,0.6,4.043514791788843,1.363769047881572,3.7135878411818735,8.923005104064941,9876-12704,0.020701
1-591308,5.0,,,9.41847324371338,0.07042253521126761,0.15151515151515152,0.2641509433962264,4.072054695238325,0.3374420461682915,1.3513796010666874,9.731499671936037,8323-12703,0.0251384
1-591379,6.713602542877197,1.6157664944831631,4.227886395095973,9.345769882202148,0.04651162790697674,0.25,0.05263157894736842,5.163258873929007,0.3402793198217645,4.062008300986339,9.985203742980957,8323-12701,0.0237655
1-591474,3.75680160522461,5.813816746246798,9.545415993416736,9.731191635131836,0.0,0.044472115983278486,0.16666666666666666,4.437115390316939,1.7238777413242978,3.701465280764152,10.01986026763916,8465-9101,0.0243834
1-591580,4.889841079711914,,,9.996953964233398,0.1,0.0,0.4087422759731673,2.86415503354091,0.6194707399169551,3.3450206541961767,10.328679084777832,8442-3701,0.029834
1-591588,5.244318962097168,,,10.079912185668944,0.0,0.17777777777777778,0.08888888888888889,5.169555555555554,0.6916231144275308,4.398347777286781,10.368623733520508,8442-12705,0.0185128
1-591611,5.310416221618652,1.545623006483931,3.668146629359653,9.39944839477539,0.03773584905660377,0.5333333333333333,0.175,6.14052358490566,0.3537096649588216,7.061376223132164,10.131275177001953,8322-9101,0.018693
1-591917,4.839667797088623,,,10.489638328552246,0.045454545454545456,0.0,0.5681818181818182,2.959318181818181,1.5817911150613404,8.05231920078828,10.847952842712402,8445-12701,0.025054
1-591961,3.291325569152832,3.015116553423351,5.767171201943111,9.15630340576172,0.02253091638635231,0.75,0.0,7.568690920682367,0.963294157828283,1.5846976120777734,9.186128616333008,8985-3701,0.0159644
1-592031,3.098719835281372,6.466677814242848,10.175096975918846,10.709904670715332,0.1111111111111111,0.0,0.46,2.6546888888888893,1.892079551302812,7.720200070314128,11.080419540405273,8443-9101,0.048591
1-592049,0.14655661582946775,8.845741618225393,11.411121863747713,10.48270320892334,0.4009356094846439,0.2333333333333333,0.474898236092266,1.1651405965892394,8.946074277115166,10.622996161151438,10.729199409484863,8320-3703,0.0279127
1-592100,5.512152671813965,,,9.171117782592773,,,,,0.18419743769832947,1.3728733120584955,9.438907623291016,8443-12701,0.0210012
1-592128,-2.1224932670593257,8.72909757164467,11.131345205036752,10.511445045471193,0.3333333333333333,0.0,0.6341463414634146,0.3971544715447153,9.28422765203444,10.667363599992036,10.791197776794434,8443-6101,0.0296739
1-592743,4.3504366874694815,3.5736393264711435,5.766416938366758,9.973206520080566,0.05263157894736842,0.0,0.5714285714285714,2.891804511278196,0.558604776298126,8.699649634222576,10.535844802856444,8329-6104,0.0269954
1-592810,10.0,8.820908315556032,11.993712212007155,10.1532564163208,0.08254804683828884,0.10869565217391304,0.4716981132075472,3.3207535200792244,3.1351254314807813,8.049260757931231,10.52969741821289,9864-9101,0.0498245
1-592881,,,,9.24726390838623,,,,,1.1881807372374695,2.528514275112136,9.499792098999023,8333-3702,0.0288
1-592984,10.0,2.655624577765181,3.710161379165089,9.106510162353516,0.0042044700154901535,0.3333333333333333,0.19230769230769232,5.5482280797317305,0.9039538113740408,2.4852413795287926,9.11436367034912,8335-12704,0.0181859
1-593159,3.5271635055541988,5.3940111276877705,9.265546142266613,10.629216194152832,0.14814814814814814,0.020833333333333332,0.5782017924255566,2.1628754497125047,3.716018745392561,8.736924168168766,11.068602561950684,8547-12701,0.0448811
1-593328,-1.9808691740036009,9.965221035427264,12.763920536130009,10.87855339050293,0.07692307692307693,0.0,0.7441860465116279,2.2960822898032203,7.400852841698649,9.614260346410207,10.975698471069336,9868-12704,0.0368922
1-593543,4.332137107849121,4.367572000887925,7.982774283997871,10.090441703796387,0.11627906976744184,0.06666666666666668,0.4848484848484849,2.832975334742776,0.5177065641604556,3.4097420028649483,10.522701263427734,9024-6102,0.030798
1-593544,4.574438571929932,,,10.612524032592773,0.0,0.05450618708256987,0.5128205128205128,3.693188236031752,2.841398971561255,3.958653877411694,10.763176918029783,9033-3704,0.0374226
1-593648,-2.1639199256896973,5.953751504299957,8.05264190774583,9.663107872009276,0.0,0.0,1.0,2.36,1.3636492642370142,11.327557522404273,10.235726356506348,9891-1901,0.026475
1-593698,3.633025646209717,,,10.831722259521484,0.03125,0.051825555181259884,0.4356435643564357,3.5953266740167447,3.9854136500733452,8.673707356218229,11.081432342529297,9871-12702,0.0290635
1-593702,4.941966533660889,3.155051482102579,4.04130646173504,10.281967163085938,0.07446808510638298,0.0,0.7,2.4169574468085107,1.2012244850670557,6.950685914495008,10.634016036987305,9871-12705,0.0279527
1-593748,10.0,0.0,0.0,8.994067192077637,0.0042044700154901535,0.2084490651448277,0.2727272727272727,4.844908233833214,0.4525318855760186,0.8176655902142634,8.836133003234863,9891-12703,0.0175355
1-593805,-1.791648268699646,5.533159741692294,7.1651555437315535,10.612548828125,0.2647058823529412,0.0,0.5849056603773585,1.084028856825749,7.647460902144319,10.053481310731984,10.929891586303713,9039-9102,0.0317065
1-593862,10.0,,,9.459688186645508,0.0,0.0,0.25,4.0625,1.0347407267147417,1.546008386247153,9.551271438598633,9872-12703,0.0185896
1-593910,5.547294616699219,,,9.397183418273926,0.05,0.5714285714285714,0.0232709671413944,6.541032047446175,0.6663491660389533,5.33965642035267,9.803997993469238,9037-12702,0.0191121
1-593929,-2.323068141937256,9.102260099910518,10.85147674187441,10.750238418579102,,,,,8.148299975880807,9.715025031952504,10.831493377685547,9037-12704,0.0188798
1-593934,4.705120086669922,3.5282115078744734,4.834271745604464,10.568482398986816,0.0,0.024390243902439025,0.25,4.1642073170731715,1.5083100983938822,5.333574384280616,10.861895561218262,9872-9102,0.0413954
1-593971,-2.55298376083374,8.19257974067779,10.105157015171525,10.677901268005373,0.5,0.0,0.5517241379310345,-0.8124137931034491,8.268179507122827,9.464321343591171,10.759761810302734,9042-3704,0.032706
1-593972,-2.1512460708618164,8.659161908238692,11.364571848308447,10.762411117553713,0.0,0.0,0.7142857142857143,3.0085714285714285,4.283988884025543,7.1739868180676485,10.916827201843262,9042-3703,0.0327594
1-593975,3.2489733695983887,,,10.849720001220703,0.04596855750666545,0.02393317856544528,0.5306122448979592,3.1400950467936832,6.1832642059891665,8.556549365498496,10.951452255249023,9888-12701,0.0332197
1-593982,2.7176380157470703,6.653426643175338,10.01186772930706,10.394469261169434,0.09523809523809523,0.02564102564102564,0.5434782608695652,2.705132186653925,1.0,1.0,9.58018970489502,9041-9101,0.0319121
1-593985,5.6485700607299805,,,8.674683570861816,0.0,0.9333333333333332,0.0,8.521999999999998,0.4270670106583085,4.972722659542175,9.280570030212402,8553-12703,0.0135527
1-593989,2.22341537475586,4.880916275002708,8.099421507153009,10.261162757873537,0.6,0.11667063493969967,0.32653061224489793,-0.6527079420973712,2.150051978689625,7.679485196289301,10.633889198303224,9888-3701,0.0321923
1-594069,-1.4668160676956177,3.668146629359653,5.067281550050535,10.91252613067627,0.5,0.0,0.4734848484848485,-0.6348106060606069,3.3501958045856743,5.72914770693102,10.8380765914917,9036-3702,0.0402913
1-594082,4.693339347839356,2.7336229396972795,5.4865313717665565,9.30484390258789,0.02377895087268749,0.6666666666666666,0.027777777777777776,7.147676836131322,0.4712922005916914,1.1427392877237876,9.460693359375,9036-12701,0.0364653
1-594097,-0.6739870309829712,7.071846780608918,8.962081928925029,10.53940486907959,0.0,0.0,1.0,2.36,7.815773992953704,9.142366274756498,10.683568000793457,9038-6102,0.0328828
1-594318,-2.350586414337158,,,11.30234146118164,,,,,0.6367618159801711,0.6160021848076364,10.87842082977295,9028-3704,0.050068
1-594335,-2.21809196472168,,,11.031670570373537,,,,,2.930899732741617,3.154260464145574,11.007226943969727,9028-6102,0.0318521
1-594386,-2.279572010040283,,,10.841906547546387,0.6363636363636364,0.0,0.3477271899155341,-1.4920679938355352,8.119525304890104,9.690075733526117,10.742401123046877,8482-1901,0.0415421
1-594438,3.943556785583496,,,10.144109725952148,0.0,0.023809523809523808,0.2331895331212419,4.199945474100495,0.9530307269351732,6.870577099052711,10.48848819732666,8600-3704,0.0273353
1-594446,-2.134002208709717,9.242195101531818,11.270410274668114,9.792356491088867,0.0,0.0,1.0,2.36,7.171104511434393,8.801703340746906,10.020851135253906,8550-1901,0.0300708
1-594452,4.587470531463623,,,10.635815620422363,0.12195121951219512,0.0,0.3799697743209071,2.7455173927793455,,,10.441959381103516,9025-3703,0.05284
1-594453,3.2046656608581543,3.481566462132333,5.440656587701354,9.89094066619873,0.0,0.3333333333333333,0.056458868189498176,5.8918383692098395,0.6950823283970679,1.74746223473258,10.025264739990234,9029-6102,0.0279312
1-594483,-2.3060340881347656,6.840006955537244,8.892387083706419,10.59087371826172,0.2,0.0,0.7692307692307693,1.2078461538461536,7.6871956869566525,8.886962691092727,10.639835357666016,8550-6101,0.0309815
1-594493,-2.0705785751342773,,,11.19491958618164,,,,,8.834816015185476,9.489001936780069,11.006940841674805,8603-6101,0.03035
1-594505,1.0,8.659161908238692,11.457862551036856,10.45697021484375,0.3333333333333333,0.0,0.5744680851063829,0.5326241134751775,7.940345525642918,9.469227369013836,10.578801155090332,8604-9101,0.0277531
1-594520,-1.4667428731918335,8.239356916928411,10.011757803794604,10.447632789611816,,,,,6.8677714506301095,9.025653739459953,10.564663887023926,8601-3702,0.0290501
1-594528,-2.408796787261963,7.912841682878407,9.988516466774813,10.457494735717773,0.19444444444444445,0.0,0.6341463414634146,1.561043360433604,7.618781675416972,8.940261296830279,10.61393928527832,8601-6101,0.0281495
1-594582,-2.0751323699951167,9.17225655773998,10.85147674187441,10.287969589233398,0.13043478260869565,0.0,0.3953488372093023,2.6395146612740144,7.473100520401088,8.99818604373143,10.45546054840088,9026-1901,0.0309915
1-594602,3.0,4.5544012665726665,8.845741618225393,10.25369644165039,0.0,0.0,0.5652173913043478,3.3469565217391306,4.295462288815884,8.180786653082432,10.547828674316406,8588-12701,0.0309035
1-594641,4.490103244781494,3.4349214122871,5.953751504299957,9.960183143615724,0.0,0.021739130434782608,0.3,4.039652173913043,0.8326941172890444,6.546016513478503,10.354348182678224,8588-9102,0.0300258
1-594755,-2.202505111694336,9.918576591603848,11.131345205036752,10.78034210205078,0.09523809523809523,0.0,0.42857142857142855,2.8590476190476184,,,,8612-1901,0.0349309
1-594809,5.080554485321045,2.3154414234945633,4.04130646173504,8.833250045776367,,,,,0.4136658102785472,6.071574851582218,9.679106712341307,7992-12703,0.0160095
1-594855,4.28446626663208,4.15785352243305,6.418676184261322,10.030891418457033,0.07142857142857142,0.0,0.3333333333333333,3.2747619047619043,0.6263977721924737,8.424030745425759,10.553348541259766,9883-3701,0.0324859
1-595027,5.050578594207764,6.093686419081041,9.312191480819683,10.158392906188963,,,,,0.661186448932853,8.820936159940535,10.647660255432127,7991-12701,0.0288967
1-595044,4.852966785430908,4.111207956993817,7.143160674174883,9.506515502929688,,,,,0.4422171739743591,7.373276535378916,10.199551582336426,7957-6104,0.0254919
1-595093,4.368083477020264,,,10.481706619262695,,,,,4.130376918029207,9.204146778966747,10.777949333190918,7991-12703,0.0300075
1-595146,2.7092061042785645,,,10.582082748413086,0.0,0.0,0.6260764478777222,3.2088064633175706,3.724997487824664,6.1652183652946135,10.651982307434082,9196-12701,0.0309348
1-595204,0.3391619920730591,6.653426643175338,8.472581761518128,10.624479293823242,0.4761904761904762,0.0,0.5952380952380952,-0.7116666666666673,7.805226004108603,10.300909151554023,10.865302085876463,8624-3701,0.0285298
1-595225,-1.0887528657913208,9.918576591603848,10.921220829800301,10.514763832092283,0.3928571428571429,0.6,0.3333333333333333,3.083190476190475,8.728505768365325,10.196127306418683,10.636752128601074,8624-6101,0.0270187
1-596095,0.6716709136962891,2.7818915749665383,2.921826561254331,9.499099731445312,0.0681084254819454,0.07894736842105263,0.475,3.3102119207770877,2.7845595360145516,6.877430108772692,10.067707061767578,8618-9101,0.0175331
